#	RW	HW	MM	DD	HH	t	p	WR	WG	N	x	RF	B	D	A	E	IL
#***																	
double	wetter	(8771,	18)														
5745600	3732500	2677500	3	8	13	        6.9	986	200	6.9	5	4.1	71	160	174	297	-334	1
5749200	3732500	2677500	3	8	14	        8.3	986	200	4.9	5	4.1	65	459	198	303	-335	1
5752800	3732500	2677500	3	8	15	        7.9	985	180	5.3	5	4.1	62	377	118	309	-335	1
5756400	3732500	2677500	3	8	16	        7.8	984	170	4.6	6	4.3	64	9	111	314	-335	1
5760000	3732500	2677500	3	8	17	        7.4	983	160	5.0	7	4.4	69	2	81	319	-336	1
5763600	3732500	2677500	3	8	18	        7.2	983	130	4.1	7	4.5	77	1	16	319	-337	1
5767200	3732500	2677500	3	8	19	        7.1	983	141	3.6	8	4.5	82	1	2	319	-339	1
5770800	3732500	2677500	3	8	20	        6.9	982	159	4.4	8	4.4	81	1	2	322	-340	1
5774400	3732500	2677500	3	8	21	        6.8	982	159	4.8	7	4.3	79	1	2	316	-339	1
5778000	3732500	2677500	3	8	22	        6.9	981	168	4.9	7	4.3	80	1	2	308	-336	1
5781600	3732500	2677500	3	8	23	        6.9	981	140	3.5	8	4.4	86	1	1	313	-332	1
5785200	3732500	2677500	3	8	24	        7.0	981	110	3.5	8	4.6	92	1	1	320	-330	1
5788800	3732500	2677500	3	9	1	        7.0	980	101	3.4	8	4.8	96	1	2	319	-329	1
5792400	3732500	2677500	3	9	2	        6.7	980	178	3.2	8	5.0	96	1	2	320	-328	1
5796000	3732500	2677500	3	9	3	        6.5	980	188	4.6	7	5.0	94	1	1	314	-328	1
5799600	3732500	2677500	3	9	4	        6.8	979	188	5.2	7	5.1	94	1	2	308	-327	1
5803200	3732500	2677500	3	9	5	        6.7	979	188	4.4	8	5.3	96	0	1	316	-326	1
5806800	3732500	2677500	3	9	6	        6.7	979	180	4.4	8	5.4	98	1	2	323	-325	1
5810400	3732500	2677500	3	9	7	        6.9	979	189	5.1	8	5.6	97	2	2	324	-324	1
5814000	3732500	2677500	3	9	8	        8.0	979	210	4.5	8	5.7	95	6	57	326	-323	1
5817600	3732500	2677500	3	9	9	        8.4	979	220	6.1	7	5.6	93	10	140	319	-324	1
5821200	3732500	2677500	3	9	10	        9.6	980	230	6.8	7	5.5	92	27	125	311	-326	1
5824800	3732500	2677500	3	9	11	        9.7	981	250	5.4	7	5.3	91	422	177	309	-330	1
5828400	3732500	2677500	3	9	12	        9.3	982	250	6.1	7	5.2	88	2	262	308	-335	1
5832000	3732500	2677500	3	9	13	        8.9	983	230	5.4	7	5.1	87	1	198	307	-341	1
5835600	3732500	2677500	3	9	14	        8.6	984	250	6.1	6	5.1	86	2	191	299	-347	1
5839200	3732500	2677500	3	9	15	        8.0	984	250	6.0	6	4.9	84	1	102	290	-350	1
5842800	3732500	2677500	3	9	16	        8.5	985	250	5.2	6	4.8	83	2	65	288	-350	1
5846400	3732500	2677500	3	9	17	        8.1	985	240	4.3	8	4.8	82	1	49	298	-348	1
5850000	3732500	2677500	3	9	18	        8.0	986	230	3.4	7	4.8	82	2	7	303	-344	1
5853600	3732500	2677500	3	9	19	        6.6	986	231	3.3	6	4.7	82	1	2	289	-339	1
5857200	3732500	2677500	3	9	20	        6.3	987	200	3.1	5	4.7	84	1	2	273	-334	1
5860800	3732500	2677500	3	9	21	        6.3	988	210	2.2	4	4.7	86	1	2	259	-332	1
5864400	3732500	2677500	3	9	22	        6.3	988	220	2.9	5	4.5	86	1	2	257	-330	1
5868000	3732500	2677500	3	9	23	        5.9	989	210	1.4	5	4.4	86	1	2	262	-329	1
5871600	3732500	2677500	3	9	24	        5.4	989	200	1.3	4	4.3	88	1	2	256	-329	1
5875200	3732500	2677500	3	10	1	        5.6	990	220	1.9	6	4.1	86	1	1	262	-329	1
5878800	3732500	2677500	3	10	2	        5.7	990	209	2.0	7	4.0	83	1	1	283	-329	1
5882400	3732500	2677500	3	10	3	        5.9	990	209	1.2	6	4.0	84	1	1	283	-329	1
5886000	3732500	2677500	3	10	4	        6.0	991	209	1.7	7	4.0	85	1	1	283	-329	1
5889600	3732500	2677500	3	10	5	        5.6	991	181	1.7	5	4.0	87	1	2	274	-329	1
5893200	3732500	2677500	3	10	6	        5.4	991	212	1.7	5	3.9	89	1	1	255	-328	1
5896800	3732500	2677500	3	10	7	        5.3	991	351	1.1	6	3.9	91	1	2	258	-328	1
5900400	3732500	2677500	3	10	8	        5.8	991	150	1.3	6	3.9	93	2	21	264	-329	1
5904000	3732500	2677500	3	10	9	        6.0	991	11	1.4	5	3.9	94	13	143	256	-331	1
5907600	3732500	2677500	3	10	10	        6.7	991	10	1.5	7	4.1	92	4	147	267	-334	1
5911200	3732500	2677500	3	10	11	        7.0	991	31	1.5	7	4.4	88	8	166	287	-338	1
5914800	3732500	2677500	3	10	12	        7.7	991	30	1.4	7	4.6	82	2	229	294	-341	1
5918400	3732500	2677500	3	10	13	        7.3	991	358	2.2	6	4.8	79	45	208	293	-343	1
5922000	3732500	2677500	3	10	14	        8.5	991	310	2.3	7	4.8	76	4	157	298	-344	1
5925600	3732500	2677500	3	10	15	        8.1	991	329	2.3	8	4.9	78	216	211	313	-344	1
5929200	3732500	2677500	3	10	16	        8.1	991	329	2.4	6	5.0	83	272	65	306	-344	1
5932800	3732500	2677500	3	10	17	        6.9	991	311	2.4	6	4.9	81	133	53	291	-344	1
5936400	3732500	2677500	3	10	18	        7.2	992	338	3.7	6	4.8	85	2	21	287	-343	1
5940000	3732500	2677500	3	10	19	        6.7	993	230	1.5	5	4.6	93	1	2	277	-342	1
5943600	3732500	2677500	3	10	20	        6.7	994	241	2.2	3	4.5	94	0	2	258	-341	1
5947200	3732500	2677500	3	10	21	        6.3	994	270	2.8	2	4.5	92	1	2	241	-340	1
5950800	3732500	2677500	3	10	22	        6.2	995	241	1.8	3	4.4	91	1	2	241	-340	1
5954400	3732500	2677500	3	10	23	        6.3	996	291	1.9	5	4.3	93	1	2	259	-340	1
5958000	3732500	2677500	3	10	24	        6.7	996	349	1.1	7	4.4	95	1	1	284	-341	1
5961600	3732500	2677500	3	11	1	        6.3	996	359	0.2	6	4.4	96	1	3	287	-341	1
5965200	3732500	2677500	3	11	2	        5.4	997	139	1.0	5	4.2	98	1	2	270	-342	1
5968800	3732500	2677500	3	11	3	        4.9	997	189	1.7	2	4.1	99	1	2	240	-342	1
5972400	3732500	2677500	3	11	4	        5.2	997	131	1.1	2	4.0	100	1	1	215	-343	1
5976000	3732500	2677500	3	11	5	        5.8	997	141	1.9	2	3.9	100	0	2	213	-344	1
5979600	3732500	2677500	3	11	6	        6.1	997	151	1.6	4	3.8	100	0	2	225	-346	1
5983200	3732500	2677500	3	11	7	        6.7	997	81	1.8	3	3.6	99	1	2	231	-352	1
5986800	3732500	2677500	3	11	8	        6.9	998	80	2.6	4	3.6	99	1	10	232	-358	1
5990400	3732500	2677500	3	11	9	        7.5	998	81	2.7	3	3.8	100	1	67	235	-359	1
5994000	3732500	2677500	3	11	10	        8.2	998	119	4.3	1	4.0	93	1	79	222	-363	1
5997600	3732500	2677500	3	11	11	        9.0	999	110	3.1	2	4.1	81	1	90	223	-370	1
6001200	3732500	2677500	3	11	12	        9.9	999	90	3.9	3	4.1	74	2	94	241	-378	1
6004800	3732500	2677500	3	11	13	       10.5	999	81	5.6	4	4.3	68	2	78	260	-386	1
6008400	3732500	2677500	3	11	14	       11.3	998	129	5.1	4	4.0	54	-1	88	272	-391	1
6012000	3732500	2677500	3	11	15	       11.8	997	100	3.8	5	3.6	44	2	77	286	-392	1
6015600	3732500	2677500	3	11	16	       12.3	997	80	4.5	4	4.1	48	2	99	291	-391	1
6019200	3732500	2677500	3	11	17	       12.4	996	90	4.4	4	4.3	52	1	30	286	-389	1
6022800	3732500	2677500	3	11	18	       12.3	996	81	4.3	4	4.3	56	1	10	285	-384	1
6026400	3732500	2677500	3	11	19	       12.4	996	91	3.6	5	4.4	63	1	1	288	-378	1
6030000	3732500	2677500	3	11	20	       12.0	996	97	3.5	4	4.2	66	1	2	285	-372	1
6033600	3732500	2677500	3	11	21	       12.0	996	104	3.3	3	4.2	69	1	2	271	-370	1
6037200	3732500	2677500	3	11	22	       11.9	996	108	3.2	2	4.1	72	0	2	254	-369	1
6040800	3732500	2677500	3	11	23	       11.7	995	115	2.9	2	4.1	73	1	2	243	-368	1
6044400	3732500	2677500	3	11	24	       12.0	995	120	2.5	1	4.2	73	0	2	232	-367	1
6048000	3732500	2677500	3	12	1	       11.7	1011	134	2.1	0	4.3	73	1	1	220	-337	1
6051600	3732500	2677500	3	12	2	       11.7	1010	154	1.8	0	4.3	74	1	2	217	-336	1
6055200	3732500	2677500	3	12	3	       11.7	1010	178	1.5	0	4.3	75	1	2	215	-335	1
6058800	3732500	2677500	3	12	4	       11.2	1008	198	1.5	0	4.2	77	1	2	211	-335	1
6062400	3732500	2677500	3	12	5	       11.3	1008	195	1.4	0	4.1	79	0	2	208	-334	1
6066000	3732500	2677500	3	12	6	       11.0	1008	219	1.4	0	4.0	83	1	2	208	-332	1
6069600	3732500	2677500	3	12	7	       11.2	1008	210	1.3	0	3.8	82	1	1	208	-330	1
6073200	3732500	2677500	3	12	8	       11.1	1008	168	1.1	0	3.9	82	1	17	210	-327	1
6076800	3732500	2677500	3	12	9	       11.4	1007	81	1.1	0	4.4	80	1	59	215	-328	1
6080400	3732500	2677500	3	12	10	       11.5	1008	31	1.5	0	4.7	70	1	122	225	-340	1
6084000	3732500	2677500	3	12	11	       11.4	1008	106	1.8	0	4.9	59	3	110	234	-357	1
6087600	3732500	2677500	3	12	12	       12.4	1008	41	2.0	0	4.6	48	2	92	241	-373	1
6091200	3732500	2677500	3	12	13	       11.5	1007	51	2.5	1	4.5	41	4	222	250	-385	1
6094800	3732500	2677500	3	12	14	       11.7	1006	61	2.5	1	4.6	39	0	60	258	-394	1
6098400	3732500	2677500	3	12	15	       12.4	1006	61	3.0	1	4.5	37	3	156	261	-397	1
6102000	3732500	2677500	3	12	16	       11.8	1005	71	3.3	1	4.5	36	2	111	263	-395	1
6105600	3732500	2677500	3	12	17	       11.6	1004	100	2.8	2	4.6	37	1	45	265	-388	1
6109200	3732500	2677500	3	12	18	       11.5	1004	80	2.1	3	4.7	40	1	19	269	-379	1
6112800	3732500	2677500	3	12	19	       11.9	1004	119	2.7	2	4.7	45	0	2	262	-368	1
6116400	3732500	2677500	3	12	20	       12.0	1004	129	1.9	2	4.6	50	1	2	253	-359	1
6120000	3732500	2677500	3	12	21	       12.3	1005	169	1.8	2	4.5	53	1	1	249	-353	1
6123600	3732500	2677500	3	12	22	       12.3	1005	169	1.9	1	4.4	56	0	2	245	-349	1
6127200	3732500	2677500	3	12	23	       12.2	1005	209	1.9	1	4.4	59	1	2	240	-346	1
6130800	3732500	2677500	3	12	24	       12.2	1005	219	2.4	1	4.4	61	0	2	240	-343	1
6134400	3732500	2677500	3	13	1	       11.1	1005	210	3.0	0	4.3	61	0	1	237	-343	1
6138000	3732500	2677500	3	13	2	       11.1	1005	211	2.9	0	4.4	65	1	1	231	-342	1
6141600	3732500	2677500	3	13	3	       11.3	1005	200	2.8	0	4.5	68	0	2	228	-341	1
6145200	3732500	2677500	3	13	4	       11.1	1005	221	3.2	0	4.5	70	1	2	227	-340	1
6148800	3732500	2677500	3	13	5	        9.6	1005	210	3.5	0	4.5	73	0	2	224	-339	1
6152400	3732500	2677500	3	13	6	        9.1	1006	210	3.0	0	4.5	76	1	3	221	-337	1
6156000	3732500	2677500	3	13	7	        8.4	1006	220	3.4	0	4.5	77	2	5	218	-336	1
6159600	3732500	2677500	3	13	8	        7.3	1006	230	3.4	0	4.5	77	2	52	216	-335	1
6163200	3732500	2677500	3	13	9	        7.6	1006	230	4.1	0	4.6	75	3	108	220	-337	1
6166800	3732500	2677500	3	13	10	        8.5	1007	240	3.6	0	4.9	70	62	88	229	-345	1
6170400	3732500	2677500	3	13	11	        8.6	1007	240	4.5	0	5.2	66	279	125	237	-354	1
6174000	3732500	2677500	3	13	12	        9.1	1007	270	3.7	0	5.4	61	565	76	246	-365	1
6177600	3732500	2677500	3	13	13	        9.2	1007	270	3.2	0	5.8	59	580	159	256	-374	1
6181200	3732500	2677500	3	13	14	       10.0	1008	270	3.5	0	5.9	57	515	124	261	-381	1
6184800	3732500	2677500	3	13	15	        9.8	1008	281	3.3	0	5.9	57	431	87	265	-385	1
6188400	3732500	2677500	3	13	16	        9.1	1008	290	3.4	1	6.1	58	290	83	272	-384	1
6192000	3732500	2677500	3	13	17	        8.1	1008	358	2.6	1	6.1	59	16	117	276	-380	1
6195600	3732500	2677500	3	13	18	        7.7	1008	330	1.8	2	6.1	62	1	18	279	-373	1
6199200	3732500	2677500	3	13	19	        7.1	1009	339	2.0	3	6.0	66	1	2	283	-368	1
6202800	3732500	2677500	3	13	20	        6.0	1010	286	2.7	5	5.8	70	2	4	291	-364	1
6206400	3732500	2677500	3	13	21	        4.5	1010	340	2.1	5	5.9	77	1	7	299	-362	1
6210000	3732500	2677500	3	13	22	        4.6	1011	330	1.9	3	5.9	84	1	2	288	-360	1
6213600	3732500	2677500	3	13	23	        4.8	1012	330	1.7	3	5.8	86	1	1	277	-358	1
6217200	3732500	2677500	3	13	24	        4.7	1013	329	1.3	5	5.6	86	1	1	288	-357	1
6220800	3732500	2677500	3	14	1	        4.7	1013	330	1.3	5	5.4	86	2	1	297	-355	1
6224400	3732500	2677500	3	14	2	        4.9	1013	360	1.1	5	5.2	85	1	1	297	-351	1
6228000	3732500	2677500	3	14	3	        4.9	1013	360	1.1	5	4.9	83	1	2	295	-344	1
6231600	3732500	2677500	3	14	4	        5.0	1013	10	0.8	5	4.7	83	1	1	293	-337	1
6235200	3732500	2677500	3	14	5	        5.1	1013	330	1.0	6	4.6	84	1	2	295	-331	1
6238800	3732500	2677500	3	14	6	        5.1	1013	130	0.7	2	4.5	86	1	1	275	-325	1
6242400	3732500	2677500	3	14	7	        5.2	1013	198	0.9	1	4.5	90	1	2	244	-321	1
6246000	3732500	2677500	3	14	8	        5.4	1014	158	0.8	1	4.5	92	2	43	235	-318	1
6249600	3732500	2677500	3	14	9	        5.8	1014	80	0.8	0	4.7	88	5	111	230	-320	1
6253200	3732500	2677500	3	14	10	        6.3	1015	9	1.7	1	4.8	78	6	162	233	-333	1
6256800	3732500	2677500	3	14	11	        6.5	1016	80	2.9	1	4.5	60	5	226	244	-348	1
6260400	3732500	2677500	3	14	12	        7.2	1016	31	2.4	1	4.1	50	2	125	248	-361	1
6264000	3732500	2677500	3	14	13	        7.6	1016	11	2.6	1	4.1	48	2	100	249	-372	1
6267600	3732500	2677500	3	14	14	        8.0	1016	31	2.3	1	4.2	47	3	92	252	-380	1
6271200	3732500	2677500	3	14	15	        7.7	1015	31	2.4	1	4.1	45	34	293	255	-383	1
6274800	3732500	2677500	3	14	16	        8.0	1015	352	2.2	0	3.9	42	100	181	250	-382	1
6278400	3732500	2677500	3	14	17	        6.5	1014	41	2.2	0	3.8	42	3	59	245	-375	1
6282000	3732500	2677500	3	14	18	        6.0	1014	40	1.6	1	4.2	49	1	33	249	-364	1
6285600	3732500	2677500	3	14	19	        5.5	1014	21	1.6	1	4.4	56	2	3	248	-353	1
6289200	3732500	2677500	3	14	20	        4.5	1015	42	1.1	0	4.4	62	1	2	238	-344	1
6292800	3732500	2677500	3	14	21	        3.8	1014	129	1.0	0	4.5	68	1	1	229	-338	1
6296400	3732500	2677500	3	14	22	        3.7	1013	190	1.3	0	4.5	73	1	2	227	-334	1
6300000	3732500	2677500	3	14	23	        3.6	1013	179	1.3	0	4.5	78	1	1	223	-332	1
6303600	3732500	2677500	3	14	24	        3.1	1014	179	1.2	0	4.4	82	1	1	221	-330	1
6307200	3732500	2677500	3	15	1	        3.7	1013	189	1.2	2	4.2	82	1	1	227	-328	1
6310800	3732500	2677500	3	15	2	        3.1	1013	150	1.2	2	4.1	81	2	2	235	-325	1
6314400	3732500	2677500	3	15	3	        3.4	1013	179	1.1	1	4.0	84	2	1	229	-323	1
6318000	3732500	2677500	3	15	4	        2.7	1012	170	1.1	1	3.9	84	1	1	222	-321	1
6321600	3732500	2677500	3	15	5	        2.8	1012	150	0.9	1	3.9	88	2	1	221	-320	1
6325200	3732500	2677500	3	15	6	        2.5	1011	151	0.7	1	3.8	90	2	1	219	-319	1
6328800	3732500	2677500	3	15	7	        3.8	1011	199	1.1	2	3.7	88	2	13	223	-318	1
6332400	3732500	2677500	3	15	8	        4.3	1011	160	1.0	2	3.8	88	9	70	229	-318	1
6336000	3732500	2677500	3	15	9	        6.4	1011	130	1.1	0	4.2	85	105	87	226	-322	1
6339600	3732500	2677500	3	15	10	        7.3	1011	130	1.3	0	4.7	73	343	96	227	-333	1
6343200	3732500	2677500	3	15	11	        9.0	1011	220	1.1	0	4.9	62	98	287	238	-348	1
6346800	3732500	2677500	3	15	12	        9.1	1010	352	1.8	0	5.1	56	83	221	246	-364	1
6350400	3732500	2677500	3	15	13	        9.6	1010	311	1.8	1	4.9	51	104	239	256	-377	1
6354000	3732500	2677500	3	15	14	       10.1	1009	321	2.2	1	4.4	45	415	287	263	-388	1
6357600	3732500	2677500	3	15	15	        9.2	1008	338	2.4	1	4.0	40	13	172	263	-392	1
6361200	3732500	2677500	3	15	16	        9.0	1008	338	1.7	1	3.6	37	18	182	263	-390	1
6364800	3732500	2677500	3	15	17	        8.6	1007	280	2.6	0	3.8	39	1	50	260	-383	1
6368400	3732500	2677500	3	15	18	        7.9	1006	299	1.6	0	4.2	45	2	21	256	-371	1
6372000	3732500	2677500	3	15	19	        7.3	1006	298	1.8	1	4.4	52	1	2	255	-357	1
6375600	3732500	2677500	3	15	20	        6.8	1006	268	1.8	1	4.4	57	1	1	256	-346	1
6379200	3732500	2677500	3	15	21	        6.7	1006	232	1.5	1	4.4	62	1	2	251	-337	1
6382800	3732500	2677500	3	15	22	        6.4	1007	212	1.0	0	4.3	67	1	2	244	-333	1
6386400	3732500	2677500	3	15	23	        7.1	1007	270	1.8	0	4.3	70	0	2	238	-332	1
6390000	3732500	2677500	3	15	24	        6.9	1007	308	1.3	2	4.3	72	0	2	245	-332	1
6393600	3732500	2677500	3	16	1	        7.1	1007	219	1.6	2	4.4	77	1	2	251	-332	1
6397200	3732500	2677500	3	16	2	        7.3	1007	190	1.5	2	4.5	82	0	2	251	-332	1
6400800	3732500	2677500	3	16	3	        6.6	1007	220	1.6	4	4.5	86	1	2	258	-331	1
6404400	3732500	2677500	3	16	4	        6.2	1006	190	1.7	5	4.5	88	1	2	269	-330	1
6408000	3732500	2677500	3	16	5	        6.2	1006	200	1.6	2	4.4	88	1	1	261	-329	1
6411600	3732500	2677500	3	16	6	        6.2	1006	200	2.1	1	4.4	89	1	1	246	-328	1
6415200	3732500	2677500	3	16	7	        6.7	1006	220	1.7	1	4.4	90	2	19	243	-328	1
6418800	3732500	2677500	3	16	8	        8.6	1006	231	1.7	3	4.5	91	31	71	252	-328	1
6422400	3732500	2677500	3	16	9	        9.5	1007	259	2.5	6	4.8	88	172	210	277	-331	1
6426000	3732500	2677500	3	16	10	       10.7	1008	241	2.8	7	5.0	83	40	283	297	-341	1
6429600	3732500	2677500	3	16	11	       11.1	1008	240	3.2	8	5.0	78	18	338	308	-355	1
6433200	3732500	2677500	3	16	12	       11.2	1008	221	3.2	4	5.2	72	305	219	299	-368	1
6436800	3732500	2677500	3	16	13	       12.2	1008	250	3.5	3	5.3	65	7	268	286	-380	1
6440400	3732500	2677500	3	16	14	       13.1	1007	241	4.0	4	5.1	59	301	326	291	-387	1
6444000	3732500	2677500	3	16	15	       13.6	1007	251	3.9	5	5.1	57	338	206	300	-389	1
6447600	3732500	2677500	3	16	16	       13.3	1006	279	3.5	5	5.2	60	144	172	304	-387	1
6451200	3732500	2677500	3	16	17	       12.6	1006	279	3.1	6	5.3	63	7	113	306	-383	1
6454800	3732500	2677500	3	16	18	       10.9	1005	259	3.9	7	5.4	68	10	45	309	-374	1
6458400	3732500	2677500	3	16	19	        9.5	1005	230	3.8	7	5.7	75	1	2	310	-364	1
6462000	3732500	2677500	3	16	20	       10.3	1005	260	2.7	7	5.9	79	1	2	309	-358	1
6465600	3732500	2677500	3	16	21	        8.9	1005	240	3.3	6	5.9	82	1	2	302	-357	1
6469200	3732500	2677500	3	16	22	        9.5	1005	230	3.4	4	5.7	83	1	2	288	-356	1
6472800	3732500	2677500	3	16	23	        8.7	1004	240	4.4	4	5.7	84	1	2	281	-354	1
6476400	3732500	2677500	3	16	24	        8.5	1004	230	4.6	5	5.8	86	0	2	283	-350	1
6480000	3732500	2677500	3	17	1	        7.4	1004	240	5.1	7	5.7	84	1	2	293	-344	1
6483600	3732500	2677500	3	17	2	        8.7	1003	254	5.0	7	5.6	83	0	2	300	-343	1
6487200	3732500	2677500	3	17	3	        8.8	1002	240	6.8	7	5.5	83	0	2	300	-343	1
6490800	3732500	2677500	3	17	4	        7.6	1001	250	6.5	8	5.4	81	1	2	305	-343	1
6494400	3732500	2677500	3	17	5	        7.4	1001	250	5.8	8	5.3	81	1	2	312	-342	1
6498000	3732500	2677500	3	17	6	        6.2	1001	250	6.8	8	5.4	83	1	2	313	-341	1
6501600	3732500	2677500	3	17	7	        8.1	1000	250	6.8	8	5.5	84	2	12	314	-340	1
6505200	3732500	2677500	3	17	8	        9.7	1000	250	5.7	8	5.6	89	95	39	315	-340	1
6508800	3732500	2677500	3	17	9	       11.3	1001	250	5.9	7	5.7	92	251	68	311	-341	1
6512400	3732500	2677500	3	17	10	       11.6	1001	250	6.5	8	5.8	91	330	119	315	-345	1
6516000	3732500	2677500	3	17	11	       12.7	1001	250	6.2	8	6.0	90	354	154	324	-347	1
6519600	3732500	2677500	3	17	12	       13.1	1002	260	5.6	8	6.2	89	470	153	328	-350	1
6523200	3732500	2677500	3	17	13	       13.8	1002	250	5.6	8	6.3	89	531	97	330	-352	1
6526800	3732500	2677500	3	17	14	       14.7	1002	250	4.4	8	6.4	88	428	178	334	-354	1
6530400	3732500	2677500	3	17	15	       14.1	1001	250	4.5	7	6.5	85	34	318	332	-356	1
6534000	3732500	2677500	3	17	16	       13.2	1001	240	5.2	7	6.5	84	3	177	330	-358	1
6537600	3732500	2677500	3	17	17	       12.1	1001	240	4.4	7	6.6	85	1	105	333	-360	1
6541200	3732500	2677500	3	17	18	       10.9	1000	240	4.9	8	6.6	84	1	30	341	-359	1
6544800	3732500	2677500	3	17	19	       10.7	1000	220	5.2	8	6.5	83	1	2	347	-359	1
6548400	3732500	2677500	3	17	20	        9.8	1000	230	5.7	8	6.6	85	1	1	348	-357	1
6552000	3732500	2677500	3	17	21	        9.8	999	230	6.4	8	6.7	86	0	2	349	-355	1
6555600	3732500	2677500	3	17	22	        8.6	998	240	6.1	7	6.5	82	1	2	343	-351	1
6559200	3732500	2677500	3	17	23	        8.3	998	240	7.5	8	5.9	74	1	2	341	-347	1
6562800	3732500	2677500	3	17	24	        8.2	997	230	7.8	7	5.5	72	0	2	337	-344	1
6566400	3732500	2677500	3	18	1	        7.9	996	229	9.1	8	5.3	72	1	2	332	-343	1
6570000	3732500	2677500	3	18	2	        7.6	993	230	8.8	7	5.2	72	1	2	325	-342	1
6573600	3732500	2677500	3	18	3	        6.9	992	230	9.6	6	5.2	74	0	2	314	-341	1
6577200	3732500	2677500	3	18	4	        6.4	990	230	9.9	8	5.3	73	2	2	320	-340	1
6580800	3732500	2677500	3	18	5	        5.7	988	230	11.1	8	5.3	74	1	2	329	-339	1
6584400	3732500	2677500	3	18	6	        5.2	987	230	10.6	8	5.3	74	1	2	328	-338	1
6588000	3732500	2677500	3	18	7	        5.1	985	220	9.5	8	5.3	75	2	19	328	-338	1
6591600	3732500	2677500	3	18	8	        7.7	984	230	10.7	8	5.5	78	95	53	333	-339	1
6595200	3732500	2677500	3	18	9	        8.7	983	220	9.1	8	5.8	85	147	87	337	-342	1
6598800	3732500	2677500	3	18	10	       10.0	982	230	10.2	7	6.2	91	370	87	332	-345	1
6602400	3732500	2677500	3	18	11	       11.1	981	230	10.2	8	6.2	91	479	110	331	-347	1
6606000	3732500	2677500	3	18	12	       12.3	980	240	10.2	8	6.3	90	563	98	335	-348	1
6609600	3732500	2677500	3	18	13	       13.0	979	290	6.2	8	5.7	90	592	80	327	-349	1
6613200	3732500	2677500	3	18	14	       13.3	980	240	6.2	7	5.0	90	516	107	313	-350	1
6616800	3732500	2677500	3	18	15	       13.1	979	240	6.5	8	5.0	86	403	109	313	-350	1
6620400	3732500	2677500	3	18	16	       13.0	978	270	6.2	7	4.7	77	334	56	312	-351	1
6624000	3732500	2677500	3	18	17	       11.3	978	260	7.2	3	4.1	63	181	46	277	-347	1
6627600	3732500	2677500	3	18	18	       10.3	977	260	7.7	3	3.5	56	6	40	248	-342	1
6631200	3732500	2677500	3	18	19	        9.1	977	250	6.0	6	3.3	54	1	2	261	-337	1
6634800	3732500	2677500	3	18	20	        8.4	976	280	5.3	7	3.7	66	1	1	281	-330	1
6638400	3732500	2677500	3	18	21	        7.6	977	249	5.8	5	3.7	72	1	2	271	-326	1
6642000	3732500	2677500	3	18	22	        7.3	976	230	5.9	3	3.5	70	1	2	249	-323	1
6645600	3732500	2677500	3	18	23	        6.8	975	231	6.4	3	3.8	76	1	1	241	-321	1
6649200	3732500	2677500	3	18	24	        7.5	975	230	6.2	4	3.9	78	2	2	243	-320	1
6652800	3732500	2677500	3	19	1	        7.7	974	221	6.1	6	3.9	78	0	2	257	-318	1
6656400	3732500	2677500	3	19	2	        7.7	975	240	4.8	7	3.9	83	0	2	270	-317	1
6660000	3732500	2677500	3	19	3	        7.3	974	231	5.4	8	4.0	87	1	2	281	-317	1
6663600	3732500	2677500	3	19	4	        7.5	974	231	5.0	8	4.0	85	1	1	289	-317	1
6667200	3732500	2677500	3	19	5	        7.2	973	230	4.9	5	3.9	84	0	2	274	-316	1
6670800	3732500	2677500	3	19	6	        7.3	972	210	4.5	5	3.9	85	1	2	256	-315	1
6674400	3732500	2677500	3	19	7	        7.9	972	220	4.8	6	3.9	86	2	19	260	-312	1
6678000	3732500	2677500	3	19	8	        9.5	972	230	4.5	6	3.8	86	5	60	265	-311	1
6681600	3732500	2677500	3	19	9	       11.0	972	250	4.7	7	3.9	84	216	81	269	-313	1
6685200	3732500	2677500	3	19	10	       12.4	972	240	4.5	6	3.9	80	344	97	271	-315	1
6688800	3732500	2677500	3	19	11	       13.3	972	249	4.1	7	3.9	75	458	114	273	-322	1
6692400	3732500	2677500	3	19	12	       14.1	972	268	4.6	6	3.9	73	526	249	273	-329	1
6696000	3732500	2677500	3	19	13	       14.6	972	260	3.2	4	3.7	66	552	214	262	-328	1
6699600	3732500	2677500	3	19	14	       14.7	972	279	3.7	6	3.3	55	467	162	263	-331	1
6703200	3732500	2677500	3	19	15	       15.4	972	231	3.0	6	3.3	56	10	164	267	-340	1
6706800	3732500	2677500	3	19	16	       15.0	972	279	3.1	6	3.4	55	284	119	264	-339	1
6710400	3732500	2677500	3	19	17	       13.7	973	329	4.0	5	3.6	64	147	72	256	-336	1
6714000	3732500	2677500	3	19	18	       11.2	974	300	2.3	6	4.1	82	22	40	250	-332	1
6717600	3732500	2677500	3	19	19	       10.6	975	320	1.9	6	4.2	86	1	3	250	-324	1
6721200	3732500	2677500	3	19	20	        9.8	976	359	1.9	6	4.2	87	1	1	248	-319	1
6724800	3732500	2677500	3	19	21	        8.9	977	349	2.1	6	4.0	85	1	1	246	-318	1
6728400	3732500	2677500	3	19	22	        8.9	978	329	1.2	5	3.8	83	1	2	242	-319	1
6732000	3732500	2677500	3	19	23	        9.0	978	309	1.9	3	3.7	85	1	1	230	-318	1
