Koordinatensystem : Lambert konform konisch
Rechtswert        : 3732500 Meter
Hochwert          : 2677500 Meter
Hoehenlage        : 165 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3732500 2677500  2 22 14   2.2  997  41  3.5 0  2.6  58  400   93 201 -364  0
3732500 2677500  2 22 15   2.1  997  41  3.1 1  2.5  56  343   84 211 -364  0
3732500 2677500  2 22 16   1.7  998  50  3.2 1  2.5  56  250   71 217 -361  0
3732500 2677500  2 22 17   0.9  998  61  3.0 1  2.3  56  126   56 214 -356  0
3732500 2677500  2 22 18  -0.5  999  71  3.5 0  2.3  59   18   17 201 -351  0
3732500 2677500  2 22 19  -1.3  999  91  2.6 3  2.3  63    0    0 207 -347  0
3732500 2677500  2 22 20  -1.1 1000 119  3.1 2  2.2  63    0    0 216 -344  0
3732500 2677500  2 22 21  -1.0 1000 140  2.2 2  2.1  59    0    0 207 -343  0
3732500 2677500  2 22 22  -1.2 1001 149  2.3 3  1.9  54    0    0 211 -342  0
3732500 2677500  2 22 23  -0.7 1001 167  2.8 5  1.8  50    0    0 229 -341  0
3732500 2677500  2 22 24  -1.3 1002 161  2.6 5  1.7  49    0    0 241 -340  0
3732500 2677500  2 23  1  -2.2 1002 169  2.2 2  1.7  51    0    0 220 -340  0
3732500 2677500  2 23  2  -2.6 1002 171  1.7 2  1.7  55    0    0 201 -340  0
3732500 2677500  2 23  3  -2.9 1003 182  1.6 3  1.9  59    0    0 210 -339  0
3732500 2677500  2 23  4  -3.2 1003 162  2.3 2  1.9  64    0    0 213 -339  0
3732500 2677500  2 23  5  -3.2 1003 191  2.3 1  2.0  65    0    0 203 -338  0
3732500 2677500  2 23  6  -3.2 1003 191  3.1 3  2.0  66    0    0 209 -336  0
3732500 2677500  2 23  7  -2.6 1003 180  2.9 4  2.0  66    0    0 226 -334  0
3732500 2677500  2 23  8  -2.1 1003 199  3.3 5  2.1  64    0    7 237 -333  0
3732500 2677500  2 23  9  -1.5 1004 159  2.4 6  2.1  63    6   64 247 -332  0
3732500 2677500  2 23 10  -0.3 1004 188  1.9 7  2.1  59   22  145 258 -335  0
3732500 2677500  2 23 11   1.3 1004 249  1.9 7  2.1  52   43  212 265 -341  0
3732500 2677500  2 23 12   2.9 1004 159  2.5 8  1.9  43   51  255 272 -348  0
3732500 2677500  2 23 13   4.0 1004 178  4.0 6  1.7  35  128  285 268 -353  0
3732500 2677500  2 23 14   4.7 1003 230  3.1 6  1.5  30   99  274 260 -355  0
3732500 2677500  2 23 15   5.1 1004 209  3.7 7  1.5  27   74  232 266 -357  0
3732500 2677500  2 23 16   4.9 1003 220  3.2 6  1.6  29   16  145 269 -357  0
3732500 2677500  2 23 17   4.4 1003 220  3.5 6  1.5  29    8   75 263 -355  0
3732500 2677500  2 23 18   3.9 1002 193  3.0 6  1.5  28    2   16 262 -351  0
3732500 2677500  2 23 19   3.2 1002 170  2.6 6  1.5  31    0    0 261 -344  0
3732500 2677500  2 23 20   3.0 1002 189  2.7 6  1.7  35    0    0 261 -339  0
3732500 2677500  2 23 21   2.2 1002 181  4.3 7  2.0  43    0    0 267 -338  0
3732500 2677500  2 23 22   1.2 1002 200  4.9 7  2.5  58    0    0 274 -337  0
3732500 2677500  2 23 23   1.2 1002 170  4.7 7  2.9  68    0    0 276 -336  0
3732500 2677500  2 23 24   1.4 1002 190  5.0 7  3.0  71    0    0 280 -336  0
3732500 2677500  2 24  1   1.9 1001 189  4.3 7  3.1  73    0    0 284 -337  0
3732500 2677500  2 24  2   2.1 1001 157  3.9 7  3.3  73    0    0 287 -339  0
3732500 2677500  2 24  3   2.5 1001 189  5.7 7  3.4  75    0    0 290 -340  0
3732500 2677500  2 24  4   2.5 1000 180  4.7 7  3.5  77    0    0 293 -341  0
3732500 2677500  2 24  5   1.9 1000 170  4.4 7  3.8  84    0    0 294 -342  0
3732500 2677500  2 24  6   1.9 1000 190  4.0 7  3.9  89    0    0 297 -343  0
3732500 2677500  2 24  7   2.1 1000 190  4.1 8  4.1  92    0    0 306 -344  0
3732500 2677500  2 24  8   2.3 1000 209  3.6 8  4.2  94    0    0 315 -345  0
3732500 2677500  2 24  9   2.8 1000 229  4.3 8  4.3  93    0   27 317 -345  0
3732500 2677500  2 24 10   3.6 1001 220  4.6 8  4.4  90    0   46 320 -346  0
3732500 2677500  2 24 11   4.0 1002 210  4.1 8  4.5  89    0   59 322 -348  0
3732500 2677500  2 24 12   4.8 1002 220  4.2 7  4.6  87    0   97 319 -350  0
3732500 2677500  2 24 13   5.5 1003 220  3.9 7  4.7  86    0  106 318 -353  0
3732500 2677500  2 24 14   5.2 1003 220  3.6 7  5.0  89    0  109 320 -354  0
3732500 2677500  2 24 15   5.3 1003 220  3.4 8  5.2  93    0   87 327 -356  0
3732500 2677500  2 24 16   5.5 1004 230  2.6 8  5.2  92    0   50 335 -357  0
3732500 2677500  2 24 17   5.7 1004 230  1.9 8  5.3  92    0   36 336 -357  0
3732500 2677500  2 24 18   5.7 1004 220  2.2 7  5.4  94    0    7 332 -356  0
3732500 2677500  2 24 19   6.0 1005 230  2.3 8  5.5  94    0    0 333 -355  0
3732500 2677500  2 24 20   6.2 1006 220  2.4 8  5.6  95    0    0 340 -355  0
3732500 2677500  2 24 21   6.1 1006 210  2.3 8  5.7  96    0    0 340 -354  0
3732500 2677500  2 24 22   6.2 1006 210  2.5 8  5.6  95    0    0 341 -354  0
3732500 2677500  2 24 23   6.5 1007 190  1.7 8  5.7  95    0    0 341 -353  0
3732500 2677500  2 24 24   6.4 1007 219  2.0 8  5.7  95    0    0 343 -353  0
3732500 2677500  2 25  1   6.5 1007 218  2.6 7  5.8  96    0    0 336 -352  0
3732500 2677500  2 25  2   6.6 1007 219  2.1 8  5.9  96    0    0 336 -350  0
3732500 2677500  2 25  3   6.6 1008 208  2.2 8  5.9  97    0    0 343 -348  0
3732500 2677500  2 25  4   6.3 1008 228  2.7 7  5.9  98    0    0 335 -347  0
3732500 2677500  2 25  5   6.1 1008 230  2.8 8  5.8  98    0    0 334 -346  0
3732500 2677500  2 25  6   6.3 1008 239  2.1 8  5.8  98    0    0 340 -344  0
3732500 2677500  2 25  7   6.3 1008 201  2.6 8  5.9  98    0    0 340 -343  0
3732500 2677500  2 25  8   6.4 1008 211  2.1 8  5.8  97    0    7 339 -343  0
3732500 2677500  2 25  9   6.6 1008 239  2.9 8  5.8  96    0   46 339 -343  0
3732500 2677500  2 25 10   6.9 1009 200  2.6 7  5.8  95    2  101 333 -343  0
3732500 2677500  2 25 11   7.5 1008 210  2.5 8  5.9  93    3  147 334 -345  0
3732500 2677500  2 25 12   8.0 1008 210  3.1 8  5.9  90    3  176 342 -347  0
3732500 2677500  2 25 13   9.0 1008 220  3.0 7  5.9  85    0  141 338 -348  0
3732500 2677500  2 25 14   9.0 1008 240  3.5 8  5.8  81    0   97 338 -351  0
3732500 2677500  2 25 15   7.3 1008 279  3.0 7  5.6  82    0   94 334 -352  0
3732500 2677500  2 25 16   7.2 1008 221  3.3 7  5.5  86    0   75 326 -353  0
3732500 2677500  2 25 17   7.7 1008 210  2.8 8  5.5  84    0   48 333 -353  0
3732500 2677500  2 25 18   6.8 1007 220  2.9 7  5.4  84    5   19 333 -352  0
3732500 2677500  2 25 19   6.5 1007 210  3.2 7  5.1  84    0    0 325 -350  0
3732500 2677500  2 25 20   6.5 1007 190  2.8 7  5.1  84    0    0 325 -349  0
3732500 2677500  2 25 21   6.5 1007 190  2.8 7  5.1  84    0    0 324 -349  0
3732500 2677500  2 25 22   6.1 1006 180  2.4 7  5.1  85    0    0 324 -349  0
3732500 2677500  2 25 23   6.0 1006 180  3.4 7  5.1  88    0    0 324 -349  0
3732500 2677500  2 25 24   6.3 1005 210  2.7 8  5.2  87    0    0 330 -349  0
3732500 2677500  2 26  1   5.9 1005 190  2.7 8  5.1  86    0    0 335 -349  0
3732500 2677500  2 26  2   5.7 1004 170  2.8 8  5.0  87    0    0 333 -349  0
3732500 2677500  2 26  3   5.7 1004 180  3.3 8  5.0  87    0    0 333 -349  0
3732500 2677500  2 26  4   5.8 1003 190  3.4 8  5.0  86    0    0 333 -349  0
3732500 2677500  2 26  5   5.8 1002 190  4.2 8  4.9  84    0    0 332 -348  0
3732500 2677500  2 26  6   6.2 1001 190  4.1 8  4.9  83    0    0 332 -348  0
3732500 2677500  2 26  7   6.3 1000 190  3.6 8  4.9  81    0    0 333 -347  0
3732500 2677500  2 26  8   6.4  999 220  4.0 8  4.9  81    2   12 333 -347  0
3732500 2677500  2 26  9   6.8  998 220  2.7 7  5.0  81   11   60 327 -346  0
3732500 2677500  2 26 10   7.5  998 180  3.7 7  5.1  80    6  105 322 -347  0
3732500 2677500  2 26 11   8.5  997 190  6.0 6  5.1  76   74  181 319 -351  0
3732500 2677500  2 26 12   8.4  996 200  6.5 6  5.1  72   71  218 314 -356  0
3732500 2677500  2 26 13   9.1  995 190  5.9 7  5.1  71   11  193 322 -361  0
3732500 2677500  2 26 14   9.4  994 218  6.4 8  5.1  69    0  121 338 -363  0
3732500 2677500  2 26 15   8.2  993 200  6.0 8  5.3  74    0  108 344 -362  0
3732500 2677500  2 26 16   7.4  992 200  6.4 8  5.7  84    0   39 342 -360  0
3732500 2677500  2 26 17   7.0  991 200  6.5 7  5.8  90    0   37 334 -358  0
3732500 2677500  2 26 18   7.2  990 210  5.3 7  5.9  92    0    4 328 -356  0
3732500 2677500  2 26 19   7.2  990 250  5.8 8  6.0  93    0    0 335 -354  0
3732500 2677500  2 26 20   6.4  990 260  4.9 8  5.9  93    0    0 340 -353  0
3732500 2677500  2 26 21   5.9  990 270  5.8 8  5.5  91    0    0 336 -351  0
3732500 2677500  2 26 22   5.3  990 260  4.3 8  5.3  91    0    0 333 -350  0
3732500 2677500  2 26 23   5.4  990 250  5.9 7  5.3  93    0    0 326 -348  0
3732500 2677500  2 26 24   5.4  990 260  5.3 7  5.3  92    0    0 319 -345  0
3732500 2677500  2 27  1   4.9  990 270  4.0 8  5.2  93    0    0 324 -343  0
3732500 2677500  2 27  2   4.7  993 260  3.7 8  5.2  95    0    0 328 -343  0
3732500 2677500  2 27  3   4.6  993 300  3.7 8  5.2  96    0    0 326 -343  0
3732500 2677500  2 27  4   4.6  993 280  4.2 8  5.1  95    0    0 325 -343  0
3732500 2677500  2 27  5   4.6  993 270  4.0 8  5.1  95    0    0 325 -343  0
3732500 2677500  2 27  6   4.7  993 280  4.3 8  5.2  96    0    0 325 -342  0
3732500 2677500  2 27  7   4.9  993 290  4.2 8  5.2  96    0    0 326 -341  0
3732500 2677500  2 27  8   4.7  993 280  5.0 8  5.2  94    0    5 325 -340  0
3732500 2677500  2 27  9   4.5  994 270  5.1 7  5.1  94    0   32 318 -339  0
3732500 2677500  2 27 10   4.5  994 270  5.6 7  5.0  94    0   47 312 -338  0
3732500 2677500  2 27 11   4.6  995 260  6.7 8  4.9  91    0   42 315 -340  0
3732500 2677500  2 27 12   5.3  995 270  5.4 7  4.9  89    0   70 315 -343  0
3732500 2677500  2 27 13   5.0  995 270  5.4 8  4.9  88    0   64 313 -347  0
3732500 2677500  2 27 14   4.6  996 278  5.0 7  4.9  90    0  129 311 -350  0
3732500 2677500  2 27 15   4.9  996 270  5.5 6  4.9  91    9  175 300 -352  0
3732500 2677500  2 27 16   4.5  996 275  5.5 7  4.9  90    2  108 299 -350  0
3732500 2677500  2 27 17   4.8  996 280  4.7 8  4.8  90    0   51 309 -347  0
3732500 2677500  2 27 18   3.6  997 290  4.1 8  4.7  91    0   10 310 -343  0
3732500 2677500  2 27 19   4.3  997 270  5.6 8  4.7  91    0    0 308 -340  0
3732500 2677500  2 27 20   4.2  998 270  4.8 8  4.7  90    0    0 307 -337  0
3732500 2677500  2 27 21   3.8  998 261  4.5 8  4.7  92    0    0 307 -336  0
3732500 2677500  2 27 22   3.6  999 260  4.4 8  4.7  93    0    0 306 -334  0
3732500 2677500  2 27 23   3.6  999 260  4.8 8  4.7  94    0    0 305 -333  0
3732500 2677500  2 27 24   3.1  999 270  3.9 8  4.6  94    0    0 306 -332  0
3732500 2677500  2 28  1   3.1 1000 261  4.6 8  4.6  95    0    0 306 -330  0
3732500 2677500  2 28  2   3.1  999 271  2.7 8  4.5  94    0    0 306 -329  0
3732500 2677500  2 28  3   2.3  998 329  3.1 8  4.4  95    0    0 303 -328  0
3732500 2677500  2 28  4   1.6  999 318  2.2 8  4.2  95    0    0 300 -328  0
3732500 2677500  2 28  5   1.6  999 300  2.5 8  4.1  95    0    0 299 -327  0
3732500 2677500  2 28  6   1.7  999 279  1.5 8  4.1  95    0    0 299 -327  0
3732500 2677500  2 28  7   1.6 1000 290  1.3 8  4.1  95    0    0 299 -326  0
3732500 2677500  2 28  8   1.6 1001 329  1.1 8  4.1  95    0    5 300 -325  0
3732500 2677500  2 28  9   1.5 1002 350  1.2 8  4.1  95    0   34 299 -325  0
3732500 2677500  2 28 10   2.2 1003   9  1.2 8  4.1  94    0   60 300 -326  0
3732500 2677500  2 28 11   2.6 1003  21  1.1 8  4.2  92    0   63 303 -327  0
3732500 2677500  2 28 12   3.1 1004  30  1.2 8  4.3  91    0   86 304 -329  0
3732500 2677500  2 28 13   3.6 1004  10  1.3 8  4.4  90    0   72 305 -331  0
3732500 2677500  2 28 14   4.1 1005 351  1.4 8  4.4  87    0   67 306 -332  0
3732500 2677500  2 28 15   4.8 1005   9  2.1 8  4.4  84    0   75 306 -333  0
3732500 2677500  2 28 16   4.6 1005   4  2.3 7  4.5  84    0   70 301 -333  0
3732500 2677500  2 28 17   4.3 1005  29  2.2 7  4.5  86   10   47 293 -334  0
3732500 2677500  2 28 18   4.0 1006  20  2.4 6  4.5  87    5   10 286 -335  0
3732500 2677500  2 28 19   3.6 1007  10  2.4 8  4.5  90    0    0 289 -334  0
3732500 2677500  2 28 20   3.4 1007  11  2.5 8  4.5  92    0    0 295 -333  0
3732500 2677500  2 28 21   3.2 1008  20  1.9 8  4.5  92    0    0 292 -332  0
3732500 2677500  2 28 22   2.7 1008 360  1.7 7  4.4  92    0    0 285 -330  0
3732500 2677500  2 28 23   2.4 1009 351  1.9 7  4.3  94    0    0 278 -327  0
3732500 2677500  2 28 24   2.4 1009  10  1.2 8  4.4  96    0    0 281 -324  0
3732500 2677500  3  1  1   2.5 1010  80  2.3 7  4.5  98    0    0 276 -322  0
3732500 2677500  3  1  2   2.4 1010  30  1.9 7  4.5  98    0    0 276 -320  0
3732500 2677500  3  1  3   2.2 1010  29  2.0 7  4.5  99    0    0 276 -317  0
3732500 2677500  3  1  4   2.0 1010  19  2.0 6  4.4 100    0    0 271 -316  0
3732500 2677500  3  1  5   1.7 1010  29  1.8 8  4.4 100    0    0 274 -314  0
3732500 2677500  3  1  6   1.4 1010  19  2.5 8  4.3 100    0    0 283 -312  0
3732500 2677500  3  1  7   1.5 1011  39  2.3 7  4.2 100    0    0 280 -310  0
3732500 2677500  3  1  8   1.4 1011  20  2.6 8  4.2 100    0    6 281 -311  0
3732500 2677500  3  1  9   1.7 1012  30  2.7 8  4.2  99    0   43 287 -311  0
3732500 2677500  3  1 10   2.2 1013  30  3.5 8  4.3  98    0   78 292 -312  0
3732500 2677500  3  1 11   2.6 1013  40  3.5 8  4.3  96    0  121 296 -313  0
3732500 2677500  3  1 12   4.7 1013  50  3.7 6  4.4  90   36  219 292 -313  0
3732500 2677500  3  1 13   7.0 1013  31  3.8 3  4.5  78  211  169 273 -314  0
3732500 2677500  3  1 14   7.6 1014  30  4.9 2  4.5  70  325  135 256 -315  0
3732500 2677500  3  1 15   7.2 1013  30  5.9 0  4.4  69  270  125 241 -317  0
3732500 2677500  3  1 16   7.1 1013  39  5.7 2  4.4  69  135  134 240 -318  0
3732500 2677500  3  1 17   6.2 1012  30  5.6 4  4.4  72   33   94 261 -318  0
3732500 2677500  3  1 18   5.4 1012  11  4.9 5  4.5  78    9   27 272 -317  0
3732500 2677500  3  1 19   4.8 1012  20  4.6 6  4.4  81    0    0 277 -316  0
3732500 2677500  3  1 20   4.0 1012  30  4.4 6  4.3  83    0    0 277 -314  0
3732500 2677500  3  1 21   3.5 1013  40  4.0 5  4.2  85    0    0 270 -312  0
3732500 2677500  3  1 22   2.7 1013  50  3.9 5  4.1  86    0    0 263 -312  0
3732500 2677500  3  1 23   2.1 1013  40  3.8 4  4.0  89    0    0 256 -311  0
3732500 2677500  3  1 24   1.7 1013  30  4.1 4  3.9  91    0    0 250 -311  0
3732500 2677500  3  2  1   1.2 1013  40  3.8 6  3.9  93    0    0 258 -310  0
3732500 2677500  3  2  2   1.0 1013  30  3.2 6  3.9  94    0    0 266 -310  0
3732500 2677500  3  2  3   0.8 1013  31  3.2 7  3.8  93    0    0 269 -310  0
3732500 2677500  3  2  4   0.1 1012  40  3.3 5  3.6  92    0    0 262 -308  0
3732500 2677500  3  2  5  -0.7 1012  31  3.7 3  3.5  93    0    0 241 -306  0
3732500 2677500  3  2  6  -1.1 1012  31  2.9 1  3.4  95    0    0 220 -304  0
3732500 2677500  3  2  7  -1.3 1012  41  3.2 0  3.4  97    0    0 206 -304  0
3732500 2677500  3  2  8  -1.2 1012  40  3.4 1  3.3  96    0   18 205 -305  0
3732500 2677500  3  2  9  -0.8 1013  41  3.4 0  3.4  95   29   92 205 -305  0
3732500 2677500  3  2 10   0.5 1013  50  3.3 0  3.4  91  132  135 202 -305  0
3732500 2677500  3  2 11   2.2 1012  40  3.9 0  3.5  83  243  149 206 -307  0
3732500 2677500  3  2 12   4.3 1012  50  4.1 0  3.5  73  336  143 213 -310  0
3732500 2677500  3  2 13   6.0 1012  40  5.3 1  3.5  64  366  151 223 -314  0
3732500 2677500  3  2 14   6.9 1011  30  5.9 2  3.4  57  356  144 235 -315  0
3732500 2677500  3  2 15   7.5 1011  40  5.6 3  3.4  54  329  120 246 -316  0
3732500 2677500  3  2 16   7.5 1011  30  6.0 3  3.4  53  244  105 254 -316  0
3732500 2677500  3  2 17   6.6 1011  31  5.1 3  3.4  54  132   81 254 -315  0
3732500 2677500  3  2 18   5.2 1009  30  4.9 2  3.3  58   28   36 245 -312  0
3732500 2677500  3  2 19   3.6 1009  40  4.2 1  3.4  65    0    0 231 -309  0
3732500 2677500  3  2 20   2.5 1010  50  4.7 1  3.4  71    0    0 222 -308  0
3732500 2677500  3  2 21   1.8 1010  41  4.5 1  3.3  74    0    0 220 -307  0
3732500 2677500  3  2 22   1.0 1011  50  3.5 1  3.2  76    0    0 216 -307  0
3732500 2677500  3  2 23   0.0 1011  30  3.0 1  3.1  79    0    0 214 -306  0
3732500 2677500  3  2 24  -0.4 1011   1  3.1 0  3.0  81    0    0 209 -306  0
3732500 2677500  3  3  1  -0.9 1011  40  2.7 1  3.0  83    0    0 209 -306  0
3732500 2677500  3  3  2  -1.0 1011  20  3.1 1  3.0  85    0    0 214 -306  0
3732500 2677500  3  3  3  -1.8 1011  30  2.8 1  3.0  87    0    0 213 -307  0
3732500 2677500  3  3  4  -2.2 1011  41  2.5 1  3.0  90    0    0 212 -308  0
3732500 2677500  3  3  5  -2.7 1010  30  2.4 1  3.0  93    0    0 213 -308  0
3732500 2677500  3  3  6  -2.8 1011  11  2.6 1  2.9  94    0    0 214 -308  0
3732500 2677500  3  3  7  -2.9 1010  21  2.7 0  2.9  95    0    0 210 -309  0
3732500 2677500  3  3  8  -2.7 1010  51  2.7 0  2.9  95    0   21 206 -309  0
3732500 2677500  3  3  9  -1.8 1011  50  2.7 0  3.0  93   42   85 207 -310  0
3732500 2677500  3  3 10  -0.4 1011  60  3.0 0  3.1  88  157  115 211 -312  0
3732500 2677500  3  3 11   1.3 1011  50  3.5 0  3.1  78  291  109 214 -313  0
3732500 2677500  3  3 12   3.0 1011  50  4.0 0  2.9  66  390   99 218 -315  0
3732500 2677500  3  3 13   4.6 1011  41  4.4 0  2.9  58  296  161 222 -318  0
3732500 2677500  3  3 14   5.9 1010  21  4.6 0  2.8  50  276  163 224 -321  0
3732500 2677500  3  3 15   6.8 1010  30  4.6 0  2.7  45  373   84 227 -323  0
3732500 2677500  3  3 16   6.5 1010  31  5.5 0  2.7  44  273   79 226 -324  0
3732500 2677500  3  3 17   6.0 1009  30  5.3 0  2.5  42  147   68 225 -324  0
3732500 2677500  3  3 18   5.2 1008  30  4.5 0  2.6  46   33   33 223 -323  0
3732500 2677500  3  3 19   3.7 1008  30  4.5 1  2.8  53    0    0 227 -321  0
3732500 2677500  3  3 20   2.7 1009  40  4.3 0  2.8  58    0    0 223 -319  0
3732500 2677500  3  3 21   1.8 1010  40  4.1 0  2.8  63    0    0 214 -318  0
3732500 2677500  3  3 22   1.3 1010  51  3.4 0  2.8  67    0    0 212 -317  0
3732500 2677500  3  3 23   0.7 1010  41  4.3 0  2.8  69    0    0 212 -316  0
3732500 2677500  3  3 24   0.5 1010  61  3.3 0  2.7  69    0    0 211 -315  0
3732500 2677500  3  4  1  -0.3 1011  70  3.1 0  2.6  69    0    0 210 -313  0
3732500 2677500  3  4  2  -0.8 1011  61  2.8 0  2.6  71    0    0 209 -312  0
3732500 2677500  3  4  3  -1.4 1011  61  2.4 0  2.6  74    0    0 208 -312  0
3732500 2677500  3  4  4  -1.6 1011  62  2.4 0  2.6  76    0    0 207 -312  0
3732500 2677500  3  4  5  -2.1 1010  50  1.9 0  2.5  77    0    0 206 -312  0
3732500 2677500  3  4  6  -2.1 1011  51  2.3 0  2.6  79    0    0 205 -312  0
3732500 2677500  3  4  7  -2.4 1011  31  1.8 0  2.6  81    0    0 204 -311  0
3732500 2677500  3  4  8  -2.1 1011  70  2.1 0  2.6  82    2   22 203 -311  0
3732500 2677500  3  4  9  -0.6 1011  89  2.1 0  2.7  78   53   83 206 -310  0
3732500 2677500  3  4 10   1.5 1012  61  2.8 0  2.8  70  172  113 209 -312  0
3732500 2677500  3  4 11   3.4 1011  61  2.6 0  2.8  62  293  118 214 -315  0
3732500 2677500  3  4 12   5.0 1011  41  2.7 0  3.0  58  378  120 220 -321  0
3732500 2677500  3  4 13   6.4 1010  31  3.2 1  3.2  56  350  153 230 -328  0
3732500 2677500  3  4 14   8.1 1011  41  2.9 1  3.4  53  347  141 241 -333  0
3732500 2677500  3  4 15   7.8 1010  41  3.6 1  3.4  52  352  111 243 -336  0
3732500 2677500  3  4 16   7.7 1010  50  2.9 1  3.4  52  259   99 242 -337  0
3732500 2677500  3  4 17   6.7 1009  40  2.8 1  3.5  56  142   78 240 -334  0
3732500 2677500  3  4 18   5.4 1009  21  2.6 1  3.7  63   33   36 235 -328  0
3732500 2677500  3  4 19   4.0 1008  30  2.4 1  3.7  69    0    0 229 -320  0
3732500 2677500  3  4 20   3.1 1008  11  2.3 1  3.6  74    0    0 224 -316  0
3732500 2677500  3  4 21   2.1 1008  10  1.9 0  3.6  78    0    0 218 -314  0
3732500 2677500  3  4 22   1.5 1009  30  1.4 0  3.6  82    0    0 213 -312  0
3732500 2677500  3  4 23   0.8 1009  10  1.5 0  3.6  86    0    0 212 -310  0
3732500 2677500  3  4 24  -0.2 1008  20  1.3 0  3.5  89    0    0 209 -309  0
3732500 2677500  3  5  1  -0.6 1008 160  0.9 0  3.4  92    0    0 205 -308  0
3732500 2677500  3  5  2  -1.3 1008 310  1.0 0  3.4  94    0    0 202 -307  0
3732500 2677500  3  5  3  -1.6 1008 340  2.0 0  3.3  96    0    0 199 -306  0
3732500 2677500  3  5  4  -1.8 1007 330  1.6 1  3.2  96    0    0 202 -303  0
3732500 2677500  3  5  5  -2.4 1007 340  1.7 1  3.1  96    0    0 206 -301  0
3732500 2677500  3  5  6  -2.5 1008 320  1.3 2  3.1  96    0    0 212 -299  0
3732500 2677500  3  5  7  -2.7 1008  10  1.9 4  3.1  97    0    0 226 -299  0
3732500 2677500  3  5  8  -2.7 1008  10  1.3 6  3.1  99    0    8 245 -300  0
3732500 2677500  3  5  9  -2.9 1008 350  1.6 8  3.1  98    0   43 263 -305  0
3732500 2677500  3  5 10  -3.1 1008 350  1.7 8  3.0  99    0   88 274 -311  0
3732500 2677500  3  5 11  -2.8 1008 340  2.1 8  3.0  99    0   78 276 -318  0
3732500 2677500  3  5 12  -1.9 1008  20  3.2 7  3.1  97   10  194 276 -325  0
3732500 2677500  3  5 13  -0.9 1008 360  2.7 7  3.2  93   47  246 275 -331  0
3732500 2677500  3  5 14  -0.5 1007  30  3.0 7  3.3  90   30  221 278 -338  0
3732500 2677500  3  5 15   0.6 1007  40  2.7 8  3.4  89   18  187 285 -342  0
3732500 2677500  3  5 16   1.2 1007  60  2.1 8  3.6  88    4  125 292 -341  0
3732500 2677500  3  5 17   1.8 1007  10  1.8 8  3.7  88    3   85 294 -338  0
3732500 2677500  3  5 18   2.0 1006  10  2.1 7  3.9  88    0   21 292 -334  0
3732500 2677500  3  5 19   2.2 1007  10  2.5 8  4.0  91    0    0 295 -330  0
3732500 2677500  3  5 20   2.7 1007  30  3.2 8  4.2  92    0    0 302 -328  0
3732500 2677500  3  5 21   2.7 1007  30  2.8 8  4.2  92    0    0 303 -327  0
3732500 2677500  3  5 22   2.3 1007  40  2.3 7  4.1  90    0    0 297 -327  0
3732500 2677500  3  5 23   2.0 1008  20  2.6 7  3.9  88    0    0 291 -328  0
3732500 2677500  3  5 24   1.1 1008  20  3.9 5  3.8  89    0    0 277 -328  0
3732500 2677500  3  6  1   0.1 1008  45  3.4 1  3.6  91    0    0 242 -327  0
3732500 2677500  3  6  2  -0.5 1008  45  3.1 0  3.5  93    0    0 215 -324  0
3732500 2677500  3  6  3  -0.6 1008  58  2.6 0  3.3  91    0    0 211 -322  0
3732500 2677500  3  6  4  -0.8 1008  31  2.4 3  3.3  90    0    0 225 -318  0
3732500 2677500  3  6  5   0.0 1008  30  3.1 6  3.2  86    0    0 252 -316  0
3732500 2677500  3  6  6   0.1 1008  41  2.9 6  3.2  83    0    0 267 -313  0
3732500 2677500  3  6  7   0.1 1008  55  3.4 6  3.2  83    0    0 268 -310  0
3732500 2677500  3  6  8   0.0 1008  58  3.2 6  3.2  83    3   24 268 -308  0
